lang_code,lang_name,page,korean,foreign_translation,pronunciation
01,영어 (English),26,식사를 거르지 않도록 하세요,Don’t skip the meal,돈 스킵 더 밀
01,영어 (English),26,식사를 더 하고 싶은 분은 말씀하세요,Please tell those who still wants to eat more.,플리즈 텔 도우즈 후 스틸 원츠 투 잍 모얼
01,영어 (English),27,싱겁다,Saltless/Bland,썰트리스/ 블랜드
01,영어 (English),27,쓰다,Bitter,비털
01,영어 (English),27,아주 잘 먹었습니다.,I ate quite well.,아이 애잍 콰잍 웰
01,영어 (English),27,아침 식사 하셨습니까?,Did you have your breakfast?,디 쥬 해브 유얼 브렠퍼스트?
01,영어 (English),27,양이 부족합니까 ?,Is it not enough?,이즈 잍 낱 이너프?
01,영어 (English),27,어떤 반찬을 좋아하십니까?,What kind of side dishes do you like?,왓 카인 어브 사이드 디쉬즈 두 유 라이크?
01,영어 (English),27,어떤 요리를 잘하시나요 ?,What kind of cooking do you cook well?,왓 카인 어브 쿠킹 두 유 쿡 웰?
01,영어 (English),27,여러분 스스로 음식을 해드십시오.,Everybody should cook,에브리바디 슈드 쿡
01,영어 (English),27,오늘 반찬은 ~~ 입니다.,The side dish for today is _________.,더 사이드 디쉬 포 투데이 이즈_______
01,영어 (English),27,요리할줄 아시나요 ?,Do you know how to cook?,두 유 노우 하우 투 쿡?
01,영어 (English),28,우리 오늘 저녁 외식하는게 어때요?,How about dining out tonight?,하우 어바웉 다이닝 아웉 투나잍?
01,영어 (English),28,음식을 남기면 안됩니다.,Don't leave any food.,돈 리브 애니 푸드
01,영어 (English),28,이 음식이 몸에 좋아요,This food is good for health.,디스 푸드 이즈 굳 포 핼쓰
01,영어 (English),28,전통음식입니다.,Traditional food,트뤠디셔널 푸드
01,영어 (English),28,점심 같이 먹어요.,Let's have lunch together.,렛츠 해브 런치 투게덜
01,영어 (English),28,제가 맛있는거 해드릴께요.,l will prepare yummy food for you,아이 윌 프리페얼 여미 푸드 포 유
01,영어 (English),28,좋아하는 음식이 있어요?,Is there any food you like?,이즈 데얼 애니 푸드 유 라이크?
01,영어 (English),28,짜다,Salty,썰티
01,영어 (English),28,한국 음식 중 좋아하는 것이 있습니까 ?,Is there any Korean food that you like?,이즈 데얼 애니 코리언 푸드 댓 츄 라이크?
01,영어 (English),28,맛있네요.,It's delicious.,잇쯔 딜리시어스
01,영어 (English),29,배고파요,I'm hungry.,아임 헝그리
01,영어 (English),29,가까운 은행 통장으로 새로 만듭시다.,Make a new bankbook in the nearest bank.,메이크 어 뉴 뱅크북 인 더 니얼리스트 뱅크
01,영어 (English),29,같이 은행에 갑시다.,Let's go together to the bank.,렛츠 고 투게덜 투 더 뱅크
01,영어 (English),29,교육장에서 만든 통장이 있으면 저에게 보여주세요.,Show me the bankbook which you receive in the training area.,쇼우 미 더 뱅크북 위치 유 뤼씨브 인 더 트뤠이닝 에어뤼아
01,영어 (English),29,다른 외국인근로자에게 송금을 부탁하지 마세요,Don't entrust the remittance to the other migrant workers.,돈 인트뤄스트 더 뤼밑턴스 투 디 아덜 마이그뤈트 워컬스
01,영어 (English),29,도박장 출입하면 월급 하루에 다 날립니다.,Gambling is a way to lose your salary in one day.,갬블링 이즈 어 웨이 투 루즈 유얼 샐러뤼 인 원 데이
01,영어 (English),29,돈을 낭비하지 마십시오.,Don’t waste the money.,돈 웨이스트 더 머니
01,영어 (English),29,돈을 전부 본국으로 송금하지 마세요,Don't send all the money to the home country.,돈 센드 올 더 머니 투 더 홈 컨트리
01,영어 (English),29,돈을 펑펑 쓰지 마세요,Don’t over spend money,돈 오우벌 스펜드 머니
01,영어 (English),29,"본국에 송금하려면 은행코드, 받는 사람 및 주소를 정확히 알려주셔야 합니다.","It is important to inform the exact information of the bank code, 
the name of the recipient and the address when doing a transaction.","잍 이즈 임폴턴트 투 인폼 더 이그잭트 인폴메이션 어브 더 뱅크 코우드, 
더 네임 어브 더 뤼씨피언트 앤 더  어드뤠스 웬 두잉 어 트뤤쎅션"
01,영어 (English),30,본인 생활비를 고려해서 송금하세요.,"Consider about the amount for your daily needs 
before u send the money to your country.","컨씨덜 어바웉 디 어마운트 포 유얼 데일리 니즈 
비포ㄹ 유 샌드 더 머니 투 유얼 컨트리"
01,영어 (English),30,비밀번호는 무엇입니까?,What is your password?,왓 이즈 유얼 패스월드?
01,영어 (English),30,송금 수수료가 ㅇㅇ원 입니다.,The charge for remittance is ______ won.,더 찰쥐 포 뤼밑턴스 이즈 ____원
01,영어 (English),30,송금수수료가 비싸요,The remittance charge is expensive.,더 뤼밑턴스 찰쥐 이즈 잌스펜시브
01,영어 (English),30,수수료는 ㅇㅇ 입니다.,The charge is _________ won.,더 찰쥐 이즈 ________원
01,영어 (English),30,얼마를 송금할거예요 ?,How much do you want to remit?,하우 머치 두 유 원ㅌ 투 뤼미트?
01,영어 (English),30,열심히 힘들게 일해서 번 돈 귀하게 쓰세요.,Please value the money that you earn in difficulties and hard.,플리즈 밸류 더 머니 댓 유 언 인 디피컬티즈 앤 하ㄹ드
01,영어 (English),30,월급 본국 송금을 사장님이 대신해 주시길 원하세요?,Do you want the employer to send your salary to your country?,두 유 원트 더 임플러이얼 투 센드 유얼 샐러뤼 투 유얼 컨트리?
01,영어 (English),30,월급날 술마시고 유흥업소에 가지 마세요,Don’t drink on your salary day and don’t go to amusement spots.,돈 드륑크 언 유얼 샐러뤼 데이 앤 돈 고 투 앤 어뮤즈먼트 스팥ㅊ
01,영어 (English),30,은행업무를 가르쳐 줄게요.,I will teach you the bank service.,아이 윌 티치 유 더 뱅크 썰비스
01,영어 (English),31,은행에 계좌를 개설하세요.,Open the account at the bank.,오픈 더 어카운트 앹 더 뱅크
01,영어 (English),31,은행에서 돈 찾을 수 있나요?,Can l withdraw money in the bank?,캔 아이 윋드뤄 머니 인 더 뱅크?
01,영어 (English),31,은행에서는 먼저 번호표를 뽑으세요,Take the ticket number first in the bank.,테이크 더 티킽 넘벌 펄스트 인 더 뱅크
01,영어 (English),31,이 은행은 여기서 너무 멀리 있습니다.,This bank is too far from there.,디스 뱅크 이즈 투 팔 프럼 데얼
01,영어 (English),31,이 통장으로 월급을 송금해 줄게요.,I will remit your monthly salary in this account.,아이 윌 뤼밑 유얼 먼쓸리 샐러뤼 인 디스 어카운트
01,영어 (English),31,인터넷뱅킹은 수수료가 더 쌉니다.,The internet banking charge is cheaper.,더 인털넷 뱅킹 찰쥐 이즈 치펄
01,영어 (English),31,자동이체로 하겠습니다.,I want an automatic transfer.,아이 원트 언 어토매틱 트랜스펄
01,영어 (English),31,저축을 하세요,You have to save,유 해브 투 세이브
01,영어 (English),31,절약해야합니다.,You must economize.,유 머스트 이카너마이즈
01,영어 (English),31,통장 계좌번호를 알고 싶습니다.,I wanted to know the bank account number.,아이 원틷 투 노우 더 뱅크 어카운트 넘벌
01,영어 (English),32,현금은 분실할 위험이 있습니다.,It has a danger to loss when bringing a cash.,잍 해즈 어 댄절 투 러쓰 웬 브링잉 어 캐쉬
01,영어 (English),32,현금을 가지고있으면 소비하기 쉽습니다.,It is easy to spend when bringing a cash.,잍 이즈 이지 투 스펜드 웬 브링잉 어 캐쉬
01,영어 (English),32,현금을 찾기가 불편하니 카드를 신청하세요,Have an ATM Card to withdraw money easily,해브 언 에이티엠 칼-드 투 윋드뤄 머니 이질리
01,영어 (English),32,10월,October,악토우벌
01,영어 (English),32,11월,November,노벰벌
01,영어 (English),32,12월,December,디쎔벌
01,영어 (English),32,1월,January,제뉴어리
01,영어 (English),32,2월,February,페브뤄리
01,영어 (English),32,3월,March,마-ㄹ취
01,영어 (English),32,4월,April,에이프럴
01,영어 (English),33,5월,May,메이
01,영어 (English),33,6월,June,쥰
01,영어 (English),33,7월,July,쥴라이
01,영어 (English),33,8월,August,어거스트
01,영어 (English),33,9월,September,셈템벌
01,영어 (English),33,가족과 상의해 보셨나요?,Did you consult to your family?,디 쥬 컨썰트 투 유얼 패밀리?
01,영어 (English),33,가족들에게 줄 선물은 많이 샀나요.,Did you buy presents for your family?,디 쥬 바이 프레즌트 포 유어 패밀리?
01,영어 (English),33,가족은 몇 명입니까 ?,How many members do you have in your family?,하우 매니 멤벌스 두 유 해브 인 유얼 패밀리?
01,영어 (English),33,각서를 쓰세요,Please write a promissory note,플리즈 롸잍 어 프라머써리 노우트
01,영어 (English),33,개인 소지품을 잘 관리하세요,Manage well your personal belonggings,매니지 웰 유얼 펄스널 빌롱잉스
01,영어 (English),34,개인사정으로 본국에 돌아가고 싶습니까 ?,Do you want to go back home for personal purpose?,두 유 원 투 고 백 홈 포 펄스널 펄피스?
01,영어 (English),34,걱정하지 마세요,Don’t be worry,돈 비 워리
01,영어 (English),34,결정하셨습니까?,Have you decided?,해브 유 디싸이딛?
01,영어 (English),34,결혼했습니까 ?,Are you married?,아 유 메뤼드?
01,영어 (English),34,경치가 아름답습니다.,What a beautiful view,왓 어 뷰티풀 뷰
01,영어 (English),34,고국에 돌아가면 편지하세요,Please write me a letter when you back to your country.,플리즈 롸잍 미 어 레털 웬 유 백 투 유얼 컨트리
01,영어 (English),34,고장이 나면 A/S 를 부르시면 됩니다.,Call After Service (A/S) when there is breakdown,콜 애프털 썰비스(에이/에스) 웬 데얼 이즈 브뤠잌다운
01,영어 (English),34,고향에 가면 이제 무엇을 할 건가요?,What will you do after you go back to your country?,왓 윌 유 두 애프털 유 고 백 투 유얼 컨트리?
01,영어 (English),34,공장에 같이 일하는 친구들은 몇 명이에요?,How many friends do you have working together in the company?,하우 매니 프렌즈 두 유 해브 워ㄹ킹 투게덜 인 더 컴퍼니?
01,영어 (English),34,과음해서는 안됩니다.,Don’t drink too much,돈 드륑크 투 머취
01,영어 (English),35,괜찮아요,It's alright / it's OK,잍츠 올롸잍/ 잍츠 오케이
01,영어 (English),35,국제운전면허증이 있나요?,Do you have international driving license?,두 유 해브 인터네셔널 드롸이빙 라이쎈스?
01,영어 (English),35,국제통화를 자주하면 요금이 많이 나와요,Frequently calling international is expensive,프리퀀틀리 콜링 인터네셔널 이즈 잌스펜씨브
01,영어 (English),35,궁금한점이 무엇입니까?,What is your concern?,왓 이즈 유얼 컨썬?
01,영어 (English),35,그래요. 무슨일인가요?,Is it. What's the matter?,이즈 잍. 왓츠 더 메털?
01,영어 (English),35,글쎄요,Well / l'm not sure,웰/ 아임 낱 슈얼
01,영어 (English),35,금요일,Friday,프라이데이
01,영어 (English),35,기분이 좋아졌습니까?,Do you feel better?,두 유 필 베털?
01,영어 (English),35,기술이 있으십니까?,Do you have skills?,두 유 해브 스킬스?
01,영어 (English),35,기억하세요,Please remember,플리즈 뤼멤벌
01,영어 (English),36,나는 그것을 모릅니다.,I don’t know about that,아이 돈 노우 어바웉 댓
01,영어 (English),36,나는 당신때문에 화났습니다.,I was angry because of you.,아이 워즈 앵그뤼 비커즈 어브 유
01,영어 (English),36,나는 화가 났습니다.,I lost my temper,아이 러스트 마이 템펄
01,영어 (English),36,나에게 말을 해 주세요.,Please tell it to me,플리즈 텔 잍 투 미
01,영어 (English),36,나이가 어떻게 됩니까?,How old are you?,하우 올드 아 유?
01,영어 (English),36,내가 그것을 주겠습니다.,I will give you that,아이 윌 기브 유 댓
01,영어 (English),36,내리십시오,You can get off,유 캔 겥 어프
01,영어 (English),36,내일은 일찍 일어나야 합니다.,You should wakeup early in the morning tomorrow,유 슈드 웨이크업 얼리 인 더 모닝 투머로우
01,영어 (English),36,내일을 생각하세요,Think about tomorrow,띵크 어바웃 투머로우
01,영어 (English),36,너무 늦게 다니지 마세요.,Don’t be too late,돈 비 투 레잍
01,영어 (English),37,넷 4,Four 4,폴
01,영어 (English),37,누가 당신에게 욕을 했습니까 ?,Who verbally abused you?,후 벌벌리 어뷰즈드 유?
01,영어 (English),37,누가 당신을 때렸습니까 ?,Who beated you?,후 비-티드 유?
01,영어 (English),37,누구와 함께 사세요?,Whom are you living with?,훔 아 유 리빙 위드?
01,영어 (English),37,누구한테서 편지를 받았습니까?,From whom you received the letter?,프럼 훔 유 뤼씨브드 더 레털?
01,영어 (English),37,누나,Elder sister,엘덜 씨스털
01,영어 (English),37,눈치껏 잘 하십시요.,Be senseful,비 쎈스풀
01,영어 (English),37,다섯 5,Five 5,파이브
01,영어 (English),37,다음 날을 위해 술을 조금만 드세요,I will drink a little for the next day,아이 윌 드륑크 어 리틀 포 더 넥스트 데이
01,영어 (English),37,다음에 다시 말해주세요,Tell me again next time,텔 미 어게인 넥스트 타임
01,영어 (English),38,다음은 당신 차례입니다,You're next,유 아 넥스트
01,영어 (English),38,담배는 흡연실에서 피우세요,Please smoke in the smoking area,플리즈 스모크 인 더 스모킹 에어뤼아
01,영어 (English),38,당신 전공은 무엇인가요?,What is your major?,왓 이즈 유얼 메이줠?
01,영어 (English),38,당신 전공은 무엇인가요?,I want to talk to you,아이 원 투 턱ㅋ 투 유
